                                   Experiment        Metric  File     Value                         Model       CNN          RNN                     Phase
1496              Evaluation-ResNet50_LSTM-LP      Accuracy     2  0.871681              ResNet50-LSTM-LP  ResNet50         LSTM          Lens Positioning
1497              Evaluation-ResNet50_LSTM-LP      Accuracy     3  0.861607              ResNet50-LSTM-LP  ResNet50         LSTM          Lens Positioning
1498              Evaluation-ResNet50_LSTM-LP      Accuracy     4  0.857759              ResNet50-LSTM-LP  ResNet50         LSTM          Lens Positioning
1499              Evaluation-ResNet50_LSTM-LP      Accuracy     5  0.800000              ResNet50-LSTM-LP  ResNet50         LSTM          Lens Positioning
1500        Evaluation-ResNet50_Mamba-best-LP  Accuracy-1st     1  0.824561        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1501        Evaluation-ResNet50_Mamba-best-LP  Accuracy-1st     2  0.818584        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1502        Evaluation-ResNet50_Mamba-best-LP  Accuracy-1st     3  0.794643        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1503        Evaluation-ResNet50_Mamba-best-LP  Accuracy-1st     4  0.862069        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1504        Evaluation-ResNet50_Mamba-best-LP  Accuracy-1st     5  0.752174        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1505        Evaluation-ResNet50_Mamba-best-LP  Accuracy-2nd     1  0.175439        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1506        Evaluation-ResNet50_Mamba-best-LP  Accuracy-2nd     2  0.181416        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1507        Evaluation-ResNet50_Mamba-best-LP  Accuracy-2nd     3  0.205357        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1508        Evaluation-ResNet50_Mamba-best-LP  Accuracy-2nd     4  0.137931        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1509        Evaluation-ResNet50_Mamba-best-LP  Accuracy-2nd     5  0.247826        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1510        Evaluation-ResNet50_Mamba-best-LP      Accuracy     1  0.824561        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1511        Evaluation-ResNet50_Mamba-best-LP      Accuracy     2  0.818584        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1512        Evaluation-ResNet50_Mamba-best-LP      Accuracy     3  0.794643        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1513        Evaluation-ResNet50_Mamba-best-LP      Accuracy     4  0.862069        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1514        Evaluation-ResNet50_Mamba-best-LP      Accuracy     5  0.752174        ResNet50-Mamba-best-LP  ResNet50        Mamba          Lens Positioning
1515       Evaluation-ResNet50_Transformer-LP  Accuracy-1st     1  0.780702       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1516       Evaluation-ResNet50_Transformer-LP  Accuracy-1st     2  0.867257       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1517       Evaluation-ResNet50_Transformer-LP  Accuracy-1st     3  0.812500       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1518       Evaluation-ResNet50_Transformer-LP  Accuracy-1st     4  0.831897       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1519       Evaluation-ResNet50_Transformer-LP  Accuracy-1st     5  0.786957       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1520       Evaluation-ResNet50_Transformer-LP  Accuracy-2nd     1  0.219298       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1521       Evaluation-ResNet50_Transformer-LP  Accuracy-2nd     2  0.132743       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1522       Evaluation-ResNet50_Transformer-LP  Accuracy-2nd     3  0.187500       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1523       Evaluation-ResNet50_Transformer-LP  Accuracy-2nd     4  0.168103       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1524       Evaluation-ResNet50_Transformer-LP  Accuracy-2nd     5  0.213043       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1525       Evaluation-ResNet50_Transformer-LP      Accuracy     1  0.780702       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1526       Evaluation-ResNet50_Transformer-LP      Accuracy     2  0.867257       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1527       Evaluation-ResNet50_Transformer-LP      Accuracy     3  0.812500       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1528       Evaluation-ResNet50_Transformer-LP      Accuracy     4  0.831897       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1529       Evaluation-ResNet50_Transformer-LP      Accuracy     5  0.786957       ResNet50-Transformer-LP  ResNet50  Transformer          Lens Positioning
1530                Evaluation-VGG16_BiGRU-LP  Accuracy-1st     1  0.793860                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1531                Evaluation-VGG16_BiGRU-LP  Accuracy-1st     2  0.849558                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1532                Evaluation-VGG16_BiGRU-LP  Accuracy-1st     3  0.825893                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1533                Evaluation-VGG16_BiGRU-LP  Accuracy-1st     4  0.745690                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1534                Evaluation-VGG16_BiGRU-LP  Accuracy-1st     5  0.743478                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1535                Evaluation-VGG16_BiGRU-LP  Accuracy-2nd     1  0.206140                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1536                Evaluation-VGG16_BiGRU-LP  Accuracy-2nd     2  0.150442                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1537                Evaluation-VGG16_BiGRU-LP  Accuracy-2nd     3  0.174107                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1538                Evaluation-VGG16_BiGRU-LP  Accuracy-2nd     4  0.254310                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1539                Evaluation-VGG16_BiGRU-LP  Accuracy-2nd     5  0.256522                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1540                Evaluation-VGG16_BiGRU-LP      Accuracy     1  0.793860                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1541                Evaluation-VGG16_BiGRU-LP      Accuracy     2  0.849558                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1542                Evaluation-VGG16_BiGRU-LP      Accuracy     3  0.825893                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1543                Evaluation-VGG16_BiGRU-LP      Accuracy     4  0.745690                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1544                Evaluation-VGG16_BiGRU-LP      Accuracy     5  0.743478                VGG16-BiGRU-LP     VGG16        BiGRU          Lens Positioning
1545               Evaluation-VGG16_BiLSTM-LP  Accuracy-1st     1  0.754386               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1546               Evaluation-VGG16_BiLSTM-LP  Accuracy-1st     2  0.849558               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1547               Evaluation-VGG16_BiLSTM-LP  Accuracy-1st     3  0.785714               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1548               Evaluation-VGG16_BiLSTM-LP  Accuracy-1st     4  0.788793               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1549               Evaluation-VGG16_BiLSTM-LP  Accuracy-1st     5  0.765217               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1550               Evaluation-VGG16_BiLSTM-LP  Accuracy-2nd     1  0.245614               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1551               Evaluation-VGG16_BiLSTM-LP  Accuracy-2nd     2  0.150442               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1552               Evaluation-VGG16_BiLSTM-LP  Accuracy-2nd     3  0.214286               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1553               Evaluation-VGG16_BiLSTM-LP  Accuracy-2nd     4  0.211207               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1554               Evaluation-VGG16_BiLSTM-LP  Accuracy-2nd     5  0.234783               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1555               Evaluation-VGG16_BiLSTM-LP      Accuracy     1  0.754386               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1556               Evaluation-VGG16_BiLSTM-LP      Accuracy     2  0.849558               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1557               Evaluation-VGG16_BiLSTM-LP      Accuracy     3  0.785714               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1558               Evaluation-VGG16_BiLSTM-LP      Accuracy     4  0.788793               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1559               Evaluation-VGG16_BiLSTM-LP      Accuracy     5  0.765217               VGG16-BiLSTM-LP     VGG16       BiLSTM          Lens Positioning
1560                  Evaluation-VGG16_GRU-LP  Accuracy-1st     1  0.798246                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1561                  Evaluation-VGG16_GRU-LP  Accuracy-1st     2  0.862832                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1562                  Evaluation-VGG16_GRU-LP  Accuracy-1st     3  0.803571                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1563                  Evaluation-VGG16_GRU-LP  Accuracy-1st     4  0.771552                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1564                  Evaluation-VGG16_GRU-LP  Accuracy-1st     5  0.760870                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1565                  Evaluation-VGG16_GRU-LP  Accuracy-2nd     1  0.201754                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1566                  Evaluation-VGG16_GRU-LP  Accuracy-2nd     2  0.137168                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1567                  Evaluation-VGG16_GRU-LP  Accuracy-2nd     3  0.196429                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1568                  Evaluation-VGG16_GRU-LP  Accuracy-2nd     4  0.228448                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1569                  Evaluation-VGG16_GRU-LP  Accuracy-2nd     5  0.239130                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1570                  Evaluation-VGG16_GRU-LP      Accuracy     1  0.798246                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1571                  Evaluation-VGG16_GRU-LP      Accuracy     2  0.862832                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1572                  Evaluation-VGG16_GRU-LP      Accuracy     3  0.803571                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1573                  Evaluation-VGG16_GRU-LP      Accuracy     4  0.771552                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1574                  Evaluation-VGG16_GRU-LP      Accuracy     5  0.760870                  VGG16-GRU-LP     VGG16          GRU          Lens Positioning
1575                 Evaluation-VGG16_LSTM-LP  Accuracy-1st     1  0.802632                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1576                 Evaluation-VGG16_LSTM-LP  Accuracy-1st     2  0.858407                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1577                 Evaluation-VGG16_LSTM-LP  Accuracy-1st     3  0.790179                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1578                 Evaluation-VGG16_LSTM-LP  Accuracy-1st     4  0.909483                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1579                 Evaluation-VGG16_LSTM-LP  Accuracy-1st     5  0.721739                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1580                 Evaluation-VGG16_LSTM-LP  Accuracy-2nd     1  0.197368                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1581                 Evaluation-VGG16_LSTM-LP  Accuracy-2nd     2  0.141593                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1582                 Evaluation-VGG16_LSTM-LP  Accuracy-2nd     3  0.209821                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1583                 Evaluation-VGG16_LSTM-LP  Accuracy-2nd     4  0.090517                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1584                 Evaluation-VGG16_LSTM-LP  Accuracy-2nd     5  0.278261                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1585                 Evaluation-VGG16_LSTM-LP      Accuracy     1  0.802632                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1586                 Evaluation-VGG16_LSTM-LP      Accuracy     2  0.858407                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1587                 Evaluation-VGG16_LSTM-LP      Accuracy     3  0.790179                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1588                 Evaluation-VGG16_LSTM-LP      Accuracy     4  0.909483                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1589                 Evaluation-VGG16_LSTM-LP      Accuracy     5  0.721739                 VGG16-LSTM-LP     VGG16         LSTM          Lens Positioning
1590           Evaluation-VGG16_Mamba-best-LP  Accuracy-1st     1  0.807018           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1591           Evaluation-VGG16_Mamba-best-LP  Accuracy-1st     2  0.761062           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1592           Evaluation-VGG16_Mamba-best-LP  Accuracy-1st     3  0.790179           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1593           Evaluation-VGG16_Mamba-best-LP  Accuracy-1st     4  0.745690           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1594           Evaluation-VGG16_Mamba-best-LP  Accuracy-1st     5  0.708696           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1595           Evaluation-VGG16_Mamba-best-LP  Accuracy-2nd     1  0.192982           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1596           Evaluation-VGG16_Mamba-best-LP  Accuracy-2nd     2  0.238938           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1597           Evaluation-VGG16_Mamba-best-LP  Accuracy-2nd     3  0.209821           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1598           Evaluation-VGG16_Mamba-best-LP  Accuracy-2nd     4  0.254310           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1599           Evaluation-VGG16_Mamba-best-LP  Accuracy-2nd     5  0.291304           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1600           Evaluation-VGG16_Mamba-best-LP      Accuracy     1  0.807018           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1601           Evaluation-VGG16_Mamba-best-LP      Accuracy     2  0.761062           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1602           Evaluation-VGG16_Mamba-best-LP      Accuracy     3  0.790179           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1603           Evaluation-VGG16_Mamba-best-LP      Accuracy     4  0.745690           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1604           Evaluation-VGG16_Mamba-best-LP      Accuracy     5  0.708696           VGG16-Mamba-best-LP     VGG16        Mamba          Lens Positioning
1605          Evaluation-VGG16_Transformer-LP  Accuracy-1st     1  0.833333          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1606          Evaluation-VGG16_Transformer-LP  Accuracy-1st     2  0.805310          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1607          Evaluation-VGG16_Transformer-LP  Accuracy-1st     3  0.821429          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1608          Evaluation-VGG16_Transformer-LP  Accuracy-1st     4  0.797414          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1609          Evaluation-VGG16_Transformer-LP  Accuracy-1st     5  0.786957          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1610          Evaluation-VGG16_Transformer-LP  Accuracy-2nd     1  0.166667          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1611          Evaluation-VGG16_Transformer-LP  Accuracy-2nd     2  0.194690          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1612          Evaluation-VGG16_Transformer-LP  Accuracy-2nd     3  0.178571          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1613          Evaluation-VGG16_Transformer-LP  Accuracy-2nd     4  0.202586          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1614          Evaluation-VGG16_Transformer-LP  Accuracy-2nd     5  0.213043          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1615          Evaluation-VGG16_Transformer-LP      Accuracy     1  0.833333          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1616          Evaluation-VGG16_Transformer-LP      Accuracy     2  0.805310          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1617          Evaluation-VGG16_Transformer-LP      Accuracy     3  0.821429          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1618          Evaluation-VGG16_Transformer-LP      Accuracy     4  0.797414          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1619          Evaluation-VGG16_Transformer-LP      Accuracy     5  0.786957          VGG16-Transformer-LP     VGG16  Transformer          Lens Positioning
1620             Evaluation-ResNet50_BiGRU-VS  Accuracy-1st     1  0.869018             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1621             Evaluation-ResNet50_BiGRU-VS  Accuracy-1st     2  0.856423             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1622             Evaluation-ResNet50_BiGRU-VS  Accuracy-1st     3  0.835038             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1623             Evaluation-ResNet50_BiGRU-VS  Accuracy-1st     4  0.751899             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1624             Evaluation-ResNet50_BiGRU-VS  Accuracy-1st     5  0.852417             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1625             Evaluation-ResNet50_BiGRU-VS  Accuracy-2nd     1  0.130982             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1626             Evaluation-ResNet50_BiGRU-VS  Accuracy-2nd     2  0.143577             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1627             Evaluation-ResNet50_BiGRU-VS  Accuracy-2nd     3  0.164962             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1628             Evaluation-ResNet50_BiGRU-VS  Accuracy-2nd     4  0.248101             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1629             Evaluation-ResNet50_BiGRU-VS  Accuracy-2nd     5  0.147583             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1630             Evaluation-ResNet50_BiGRU-VS      Accuracy     1  0.869018             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1631             Evaluation-ResNet50_BiGRU-VS      Accuracy     2  0.856423             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1632             Evaluation-ResNet50_BiGRU-VS      Accuracy     3  0.835038             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1633             Evaluation-ResNet50_BiGRU-VS      Accuracy     4  0.751899             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1634             Evaluation-ResNet50_BiGRU-VS      Accuracy     5  0.852417             ResNet50-BiGRU-VS  ResNet50        BiGRU      Viscoelastic-Suction
1635            Evaluation-ResNet50_BiLSTM-VS  Accuracy-1st     1  0.866499            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1636            Evaluation-ResNet50_BiLSTM-VS  Accuracy-1st     2  0.812343            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1637            Evaluation-ResNet50_BiLSTM-VS  Accuracy-1st     3  0.864450            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1638            Evaluation-ResNet50_BiLSTM-VS  Accuracy-1st     4  0.764557            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1639            Evaluation-ResNet50_BiLSTM-VS  Accuracy-1st     5  0.847328            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1640            Evaluation-ResNet50_BiLSTM-VS  Accuracy-2nd     1  0.133501            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1641            Evaluation-ResNet50_BiLSTM-VS  Accuracy-2nd     2  0.187657            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1642            Evaluation-ResNet50_BiLSTM-VS  Accuracy-2nd     3  0.135550            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1643            Evaluation-ResNet50_BiLSTM-VS  Accuracy-2nd     4  0.235443            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1644            Evaluation-ResNet50_BiLSTM-VS  Accuracy-2nd     5  0.152672            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1645            Evaluation-ResNet50_BiLSTM-VS      Accuracy     1  0.866499            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1646            Evaluation-ResNet50_BiLSTM-VS      Accuracy     2  0.812343            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1647            Evaluation-ResNet50_BiLSTM-VS      Accuracy     3  0.864450            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1648            Evaluation-ResNet50_BiLSTM-VS      Accuracy     4  0.764557            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1649            Evaluation-ResNet50_BiLSTM-VS      Accuracy     5  0.847328            ResNet50-BiLSTM-VS  ResNet50       BiLSTM      Viscoelastic-Suction
1650               Evaluation-ResNet50_GRU-VS  Accuracy-1st     1  0.853904               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1651               Evaluation-ResNet50_GRU-VS  Accuracy-1st     2  0.817380               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1652               Evaluation-ResNet50_GRU-VS  Accuracy-1st     3  0.808184               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1653               Evaluation-ResNet50_GRU-VS  Accuracy-1st     4  0.721519               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1654               Evaluation-ResNet50_GRU-VS  Accuracy-1st     5  0.862595               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1655               Evaluation-ResNet50_GRU-VS  Accuracy-2nd     1  0.146096               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1656               Evaluation-ResNet50_GRU-VS  Accuracy-2nd     2  0.182620               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1657               Evaluation-ResNet50_GRU-VS  Accuracy-2nd     3  0.191816               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1658               Evaluation-ResNet50_GRU-VS  Accuracy-2nd     4  0.278481               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1659               Evaluation-ResNet50_GRU-VS  Accuracy-2nd     5  0.137405               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1660               Evaluation-ResNet50_GRU-VS      Accuracy     1  0.853904               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1661               Evaluation-ResNet50_GRU-VS      Accuracy     2  0.817380               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1662               Evaluation-ResNet50_GRU-VS      Accuracy     3  0.808184               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1663               Evaluation-ResNet50_GRU-VS      Accuracy     4  0.721519               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1664               Evaluation-ResNet50_GRU-VS      Accuracy     5  0.862595               ResNet50-GRU-VS  ResNet50          GRU      Viscoelastic-Suction
1665              Evaluation-ResNet50_LSTM-VS  Accuracy-1st     1  0.882872              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1666              Evaluation-ResNet50_LSTM-VS  Accuracy-1st     2  0.816121              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1667              Evaluation-ResNet50_LSTM-VS  Accuracy-1st     3  0.824808              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1668              Evaluation-ResNet50_LSTM-VS  Accuracy-1st     4  0.689873              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1669              Evaluation-ResNet50_LSTM-VS  Accuracy-1st     5  0.779898              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1670              Evaluation-ResNet50_LSTM-VS  Accuracy-2nd     1  0.117128              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1671              Evaluation-ResNet50_LSTM-VS  Accuracy-2nd     2  0.183879              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1672              Evaluation-ResNet50_LSTM-VS  Accuracy-2nd     3  0.175192              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1673              Evaluation-ResNet50_LSTM-VS  Accuracy-2nd     4  0.310127              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1674              Evaluation-ResNet50_LSTM-VS  Accuracy-2nd     5  0.220102              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1675              Evaluation-ResNet50_LSTM-VS      Accuracy     1  0.882872              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1676              Evaluation-ResNet50_LSTM-VS      Accuracy     2  0.816121              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1677              Evaluation-ResNet50_LSTM-VS      Accuracy     3  0.824808              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1678              Evaluation-ResNet50_LSTM-VS      Accuracy     4  0.689873              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1679              Evaluation-ResNet50_LSTM-VS      Accuracy     5  0.779898              ResNet50-LSTM-VS  ResNet50         LSTM      Viscoelastic-Suction
1680        Evaluation-ResNet50_Mamba-best-VS  Accuracy-1st     1  0.831234        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
1681        Evaluation-ResNet50_Mamba-best-VS  Accuracy-1st     2  0.809824        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
1682        Evaluation-ResNet50_Mamba-best-VS  Accuracy-1st     3  0.812020        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
1683        Evaluation-ResNet50_Mamba-best-VS  Accuracy-1st     4  0.703797        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
1684        Evaluation-ResNet50_Mamba-best-VS  Accuracy-1st     5  0.820611        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
1685        Evaluation-ResNet50_Mamba-best-VS  Accuracy-2nd     1  0.168766        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
